year,id,country,date,tournament_stage,mp,fg,fga,x3p,x3pa,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,results,mov,fg_p,x3P_p,ft_p,tsa,ts_p,efg_p,tov_p
2019,2019090545,australia,2019-09-05,First Round,201,30,64,11,26,16,19,10,38,21,2,1,13,18,87,W,5,0.46875,0.4230769230769231,0.8421052631578947,72.36,0.6011608623548922,0.5546875,15.229615745079663
2019,2019090545,lithuania,2019-09-05,First Round,199,33,72,4,15,12,15,8,30,14,4,3,6,23,82,L,5,0.4583333333333333,0.26666666666666666,0.8,78.6,0.5216284987277354,0.4861111111111111,7.092198581560284
2019,2019090546,czech republic,2019-09-05,First Round,201,36,61,7,17,12,19,9,40,26,3,2,10,19,91,W,15,0.5901639344262295,0.4117647058823529,0.631578947368421,69.36,0.6559976931949251,0.6475409836065574,12.600806451612904
2019,2019090546,turkey,2019-09-05,First Round,200,23,60,11,30,19,22,6,25,15,8,2,3,20,76,L,15,0.38333333333333336,0.36666666666666664,0.8636363636363636,69.68,0.5453501722158438,0.475,4.127682993946064
2019,2019090547,japan,2019-09-05,First Round,200,17,62,3,17,8,12,6,28,7,10,0,18,12,45,L,53,0.27419354838709675,0.17647058823529413,0.6666666666666666,67.28,0.334423305588585,0.29838709677419356,21.106941838649156
2019,2019090547,united states,2019-09-05,First Round,200,39,81,14,41,6,12,18,52,25,11,5,13,13,98,W,53,0.48148148148148145,0.34146341463414637,0.5,86.28,0.5679184051923969,0.5679012345679012,13.094278807413376
2019,2019090648,angola,2019-09-06,Classification,201,25,58,7,18,5,10,3,23,11,10,1,12,24,62,L,9,0.43103448275862066,0.3888888888888889,0.5,62.4,0.4967948717948718,0.49137931034482757,16.129032258064516
2019,2019090648,iran,2019-09-06,Classification,199,23,48,6,15,19,29,5,34,17,6,1,15,14,71,W,9,0.4791666666666667,0.4,0.6551724137931034,60.76,0.5842659644502962,0.5416666666666666,19.799366420274552
2019,2019090649,argentina,2019-09-06,Second Round,199,27,51,6,21,27,29,6,34,25,9,3,11,16,87,W,20,0.5294117647058824,0.2857142857142857,0.9310344827586207,63.76,0.6822459222082811,0.5882352941176471,14.713750668806851
2019,2019090649,venezuela,2019-09-06,Second Round,201,26,67,6,21,9,11,12,30,15,9,2,11,24,67,L,20,0.3880597014925373,0.2857142857142857,0.8181818181818182,71.84,0.4663140311804009,0.43283582089552236,13.278609367455335
2019,2019090650,china,2019-09-06,Classification,198,32,69,5,17,8,11,10,39,14,12,5,12,25,77,W,4,0.463768115942029,0.29411764705882354,0.7272727272727273,73.84,0.521397616468039,0.5,13.979496738117428
2019,2019090650,korea,2019-09-06,Classification,201,24,71,7,33,18,24,15,37,15,6,2,15,14,73,L,4,0.3380281690140845,0.21212121212121213,0.75,81.56,0.44752329573320254,0.3873239436619718,15.534382767191383
2019,2019090651,ivory coast,2019-09-06,Classification,199,27,67,7,19,5,7,9,31,21,9,2,15,19,66,L,17,0.40298507462686567,0.3684210526315789,0.7142857142857143,70.08,0.4708904109589041,0.4552238805970149,17.63046544428773
2019,2019090651,nigeria,2019-09-06,Classification,201,33,68,9,26,8,16,11,41,23,12,6,14,15,83,W,17,0.4852941176470588,0.34615384615384615,0.5,75.04,0.5530383795309168,0.5514705882352942,15.723270440251572
2019,2019090652,poland,2019-09-06,Second Round,200,19,53,6,23,35,38,9,33,13,7,4,10,21,79,W,5,0.3584905660377358,0.2608695652173913,0.9210526315789473,69.72,0.5665519219736087,0.41509433962264153,12.54390366281987
2019,2019090652,russia,2019-09-06,Second Round,202,26,65,9,30,13,19,13,35,17,6,2,11,27,74,L,5,0.4,0.3,0.6842105263157895,73.36,0.5043620501635769,0.46923076923076923,13.039355144618302
2019,2019090653,puerto rico,2019-09-06,Second Round,201,17,64,2,24,11,11,5,22,11,10,1,16,19,47,L,43,0.265625,0.08333333333333333,1,68.84,0.34137129575828007,0.28125,18.85902876001886
2019,2019090653,serbia,2019-09-06,Second Round,200,34,61,10,29,12,16,10,44,30,9,4,16,16,90,W,43,0.5573770491803278,0.3448275862068966,0.75,68.04,0.6613756613756613,0.639344262295082,19.03855306996668
2019,2019090654,italy,2019-09-06,Second Round,199,23,65,4,20,10,15,7,32,11,5,2,9,16,60,L,7,0.35384615384615387,0.2,0.6666666666666666,71.6,0.4189944134078213,0.38461538461538464,11.166253101736974
2019,2019090654,spain,2019-09-06,Second Round,200,24,61,6,23,13,17,7,39,12,7,2,13,20,67,W,7,0.39344262295081966,0.2608695652173913,0.7647058823529411,68.48,0.48919392523364486,0.4426229508196721,15.954835542464407
2019,2019090655,philippines,2019-09-06,Classification,200,24,60,8,23,11,15,11,35,12,3,0,14,19,67,L,19,0.4,0.34782608695652173,0.7333333333333333,66.6,0.503003003003003,0.4666666666666667,17.3697270471464
2019,2019090655,tunisia,2019-09-06,Classification,200,35,72,11,26,5,12,13,38,19,9,4,7,14,86,W,19,0.4861111111111111,0.4230769230769231,0.4166666666666667,77.28,0.5564182194616977,0.5625,8.305647840531561
2019,2019090756,australia,2019-09-07,Second Round,200,30,65,9,27,13,15,10,38,30,8,2,15,20,82,W,6,0.46153846153846156,0.3333333333333333,0.8666666666666667,71.6,0.5726256983240224,0.5307692307692308,17.321016166281755
2019,2019090756,dominican republic,2019-09-07,Second Round,201,29,60,3,14,15,23,5,29,18,11,4,11,18,76,L,6,0.48333333333333334,0.21428571428571427,0.6521739130434783,70.12,0.5419281232173416,0.5083333333333333,13.56015779092702
2019,2019090757,brazil,2019-09-07,Second Round,200,27,67,8,27,9,10,6,23,21,8,1,11,19,71,L,22,0.40298507462686567,0.2962962962962963,0.9,71.4,0.4971988795518207,0.4626865671641791,13.349514563106796
2019,2019090757,czech republic,2019-09-07,Second Round,200,36,64,8,20,13,18,8,37,25,8,5,13,13,93,W,22,0.5625,0.4,0.7222222222222222,71.92,0.646551724137931,0.625,15.308525671219972
2019,2019090758,canada,2019-09-07,Classification,200,44,75,24,44,14,17,13,35,37,10,4,6,17,126,W,55,0.5866666666666667,0.5454545454545454,0.8235294117647058,82.48,0.7638215324927254,0.7466666666666667,6.78119349005425
2019,2019090758,jordan,2019-09-07,Classification,200,27,67,6,22,11,13,11,31,13,4,1,19,17,71,L,55,0.40298507462686567,0.2727272727272727,0.8461538461538461,72.72,0.4881738173817382,0.44776119402985076,20.715220235499345
2019,2019090759,france,2019-09-07,Second Round,200,28,62,9,23,13,18,5,26,14,2,6,9,27,78,W,3,0.45161290322580644,0.391304347826087,0.7222222222222222,69.92,0.5577803203661327,0.5241935483870968,11.403953370501773
2019,2019090759,lithuania,2019-09-07,Second Round,200,23,60,5,19,24,29,12,35,16,7,3,10,22,75,L,3,0.38333333333333336,0.2631578947368421,0.8275862068965517,72.76,0.5153930731170973,0.425,12.083131947800869
2019,2019090760,germany,2019-09-07,Classification,200,33,74,12,35,11,13,15,39,24,8,2,11,15,89,W,11,0.44594594594594594,0.34285714285714286,0.8461538461538461,79.72,0.5582037129954842,0.527027027027027,12.125220458553793
2019,2019090760,senegal,2019-09-07,Classification,200,30,61,8,16,10,12,7,25,16,8,7,12,15,78,L,11,0.4918032786885246,0.5,0.8333333333333334,66.28,0.5884127942063971,0.5573770491803278,15.329586101175268
2019,2019090761,japan,2019-09-07,Classification,200,25,72,11,26,20,27,13,33,19,7,1,9,14,81,L,30,0.3472222222222222,0.4230769230769231,0.7407407407407407,83.88,0.4828326180257511,0.4236111111111111,9.689922480620156
2019,2019090761,new-zealand,2019-09-07,Classification,200,39,67,18,33,15,19,7,40,27,3,4,10,18,111,W,30,0.582089552238806,0.5454545454545454,0.7894736842105263,75.36,0.7364649681528662,0.7164179104477612,11.715089034676664
2019,2019090762,montenegro,2019-09-07,Classification,200,28,63,9,27,9,13,7,29,19,8,0,16,21,74,L,5,0.4444444444444444,0.3333333333333333,0.6923076923076923,68.72,0.5384167636786962,0.5158730158730159,18.885741265344667
2019,2019090762,turkey,2019-09-07,Classification,200,29,58,6,23,15,17,5,28,22,11,5,16,17,79,W,5,0.5,0.2608695652173913,0.8823529411764706,65.48,0.6032376298106291,0.5517241379310345,19.6367206676485
2019,2019090763,greece,2019-09-07,Second Round,200,21,66,7,27,4,10,8,36,13,5,2,8,16,53,L,16,0.3181818181818182,0.25925925925925924,0.4,70.4,0.37642045454545453,0.3712121212121212,10.204081632653061
2019,2019090763,united states,2019-09-07,Second Round,200,24,66,7,30,14,16,12,48,15,6,4,10,16,69,W,16,0.36363636363636365,0.23333333333333334,0.875,73.04,0.47234392113910184,0.4166666666666667,12.042389210019268
2019,2019090864,china,2019-09-08,Classification,201,26,56,7,19,14,20,5,28,21,11,2,20,21,73,L,13,0.4642857142857143,0.3684210526315789,0.7,64.8,0.5632716049382717,0.5267857142857143,23.58490566037736
2019,2019090864,nigeria,2019-09-08,Classification,200,33,64,5,15,15,17,7,31,18,12,6,15,17,86,W,13,0.515625,0.3333333333333333,0.8823529411764706,71.48,0.6015668718522663,0.5546875,17.34505087881591
2019,2019090865,iran,2019-09-08,Classification,199,31,65,8,18,25,32,12,38,23,7,3,11,17,95,W,20,0.47692307692307695,0.4444444444444444,0.78125,79.08,0.6006575619625696,0.5384615384615384,12.211367673179396
2019,2019090865,philippines,2019-09-08,Classification,201,28,64,11,27,8,14,7,25,14,8,3,11,26,75,L,20,0.4375,0.4074074074074074,0.5714285714285714,70.16,0.5344925883694414,0.5234375,13.553474618038443
2019,2019090866,ivory-coast,2019-09-08,Classification,200,27,75,7,24,10,12,18,37,13,7,2,14,13,71,L,9,0.36,0.2916666666666667,0.8333333333333334,80.28,0.4422022919780767,0.4066666666666667,14.849384811200679
2019,2019090866,korea,2019-09-08,Classification,200,33,64,8,21,6,8,6,32,23,6,6,15,14,80,W,9,0.515625,0.38095238095238093,0.75,67.52,0.5924170616113744,0.578125,18.17741153659719
2019,2019090867,argentina,2019-09-08,Second Round,200,38,70,8,27,7,14,4,34,24,16,2,14,20,91,W,26,0.5428571428571428,0.2962962962962963,0.5,76.16,0.5974264705882353,0.6,15.527950310559007
2019,2019090867,poland,2019-09-08,Second Round,200,24,63,7,24,10,17,8,36,18,7,1,22,16,65,L,26,0.38095238095238093,0.2916666666666667,0.5882352941176471,70.48,0.4611237230419977,0.4365079365079365,23.78892733564014
2019,2019090868,italy,2019-09-08,Second Round,224,30,67,7,25,27,36,5,37,23,7,7,13,20,94,W,5,0.44776119402985076,0.28,0.75,82.84,0.5673587638821825,0.5,13.564273789649414
2019,2019090868,puerto-rico,2019-09-08,Second Round,226,34,85,5,24,16,22,16,46,14,9,0,14,27,89,L,5,0.4,0.20833333333333334,0.7272727272727273,94.68,0.4700042247570764,0.4294117647058823,12.881854987118144
2019,2019090869,serbia,2019-09-08,Second Round,199,21,52,3,19,24,27,10,31,15,7,2,17,24,69,L,12,0.40384615384615385,0.15789473684210525,0.8888888888888888,63.88,0.5400751408891672,0.4326923076923077,21.018793273986155
2019,2019090869,spain,2019-09-08,Second Round,200,25,59,9,29,22,26,12,31,21,11,5,13,24,81,W,12,0.423728813559322,0.3103448275862069,0.8461538461538461,70.44,0.5749574105621806,0.5,15.580057526366252
2019,2019090870,angola,2019-09-08,Classification,199,31,57,9,17,13,14,7,28,21,3,1,12,25,84,L,2,0.543859649122807,0.5294117647058824,0.9285714285714286,63.16,0.6649778340721977,0.6228070175438597,15.96593932943055
2019,2019090870,tunisia,2019-09-08,Classification,200,31,56,8,21,16,23,5,22,22,5,8,9,20,86,W,2,0.5535714285714286,0.38095238095238093,0.6956521739130435,66.12,0.6503327283726558,0.625,11.980830670926517
2019,2019090871,russia,2019-09-08,Second Round,200,20,51,7,20,22,31,6,34,13,6,2,14,21,69,W,9,0.39215686274509803,0.35,0.7096774193548387,64.64,0.5337252475247525,0.46078431372549017,17.80264496439471
2019,2019090871,venezuela,2019-09-08,Second Round,201,21,69,4,20,14,19,13,34,12,8,3,8,28,60,L,9,0.30434782608695654,0.2,0.7368421052631579,77.36,0.3877973112719752,0.3333333333333333,9.372071227741332
2019,2019090972,czech-republic,2019-09-09,Second Round,199,24,58,8,20,21,22,10,38,12,3,1,18,20,77,L,7,0.41379310344827586,0.4,0.9545454545454546,67.68,0.568853427895981,0.4827586206896552,21.008403361344538
2019,2019090972,greece,2019-09-09,Second Round,199,33,68,8,25,10,18,7,29,21,12,1,8,22,84,W,7,0.4852941176470588,0.32,0.5555555555555556,75.92,0.553213909378293,0.5441176470588235,9.532888465204957
2019,2019090973,dominican-republic,2019-09-09,Second Round,200,21,62,6,21,7,7,9,29,15,8,0,14,18,55,L,19,0.3387096774193548,0.2857142857142857,1,65.08,0.42255685310387214,0.3870967741935484,17.70359129994942
2019,2019090973,lithuania,2019-09-09,Second Round,199,30,54,2,11,12,15,5,33,16,5,6,15,18,74,W,19,0.5555555555555556,0.18181818181818182,0.8,60.6,0.6105610561056105,0.5740740740740741,19.841269841269842
2019,2019090974,australia,2019-09-09,Second Round,200,34,59,13,27,19,24,4,26,25,2,1,13,18,100,W,2,0.576271186440678,0.48148148148148145,0.7916666666666666,69.56,0.718803910293272,0.6864406779661016,15.746124031007751
2019,2019090974,france,2019-09-09,Second Round,201,37,65,7,17,17,19,1,20,20,7,4,6,23,98,L,2,0.5692307692307692,0.4117647058823529,0.8947368421052632,73.36,0.66793893129771,0.6230769230769231,7.560483870967742
2019,2019090975,canada,2019-09-09,Classification,201,27,78,9,39,13,17,12,37,22,13,1,15,25,76,L,6,0.34615384615384615,0.23076923076923078,0.7647058823529411,85.48,0.44454843238184366,0.40384615384615385,14.928343949044585
2019,2019090975,germany,2019-09-09,Classification,201,24,58,9,25,25,31,10,46,19,5,5,19,21,82,W,6,0.41379310344827586,0.36,0.8064516129032258,71.64,0.5723059743160246,0.49137931034482757,20.962047661076788
2019,2019090976,japan,2019-09-09,Classification,200,22,58,0,16,21,23,7,28,11,10,1,14,17,65,L,15,0.3793103448275862,0,0.9130434782608695,68.12,0.47709923664122134,0.3793103448275862,17.04822211397954
2019,2019090976,montenegro,2019-09-09,Classification,200,33,68,8,29,6,9,10,36,19,10,10,14,18,80,W,15,0.4852941176470588,0.27586206896551724,0.6666666666666666,71.96,0.5558643690939411,0.5441176470588235,16.286644951140065
2019,2019090977,jordan,2019-09-09,Classification,200,28,64,6,20,17,20,5,29,13,10,1,11,15,79,W,2,0.4375,0.3,0.85,72.8,0.5425824175824177,0.484375,13.126491646778044
2019,2019090977,senegal,2019-09-09,Classification,201,30,71,8,28,9,14,12,35,17,6,7,17,20,77,L,2,0.4225352112676056,0.2857142857142857,0.6428571428571429,77.16,0.49896319336443756,0.4788732394366197,18.054375531011047
2019,2019090978,new zealand,2019-09-09,Classification,199,39,70,9,27,15,17,11,34,24,4,2,14,22,102,W,1,0.5571428571428572,0.3333333333333333,0.8823529411764706,77.48,0.6582343830665978,0.6214285714285714,15.303891560996938
2019,2019090978,turkey,2019-09-09,Classification,200,38,70,11,27,14,17,8,24,21,7,0,11,19,101,L,1,0.5428571428571428,0.4074074074074074,0.8235294117647058,77.48,0.651781104801239,0.6214285714285714,12.432188065099457
2019,2019090979,brazil,2019-09-09,Second Round,201,28,65,5,19,12,14,8,30,12,7,2,15,15,73,L,16,0.4307692307692308,0.2631578947368421,0.8571428571428571,71.16,0.5129286115795391,0.46923076923076923,17.40947075208914
2019,2019090979,united states,2019-09-09,Second Round,199,36,69,8,25,9,11,5,33,21,11,2,10,17,89,W,16,0.5217391304347826,0.32,0.8181818181818182,73.84,0.6026543878656554,0.5797101449275363,11.927480916030534
2019,2019091080,argentina,2019-09-10,Knockout Stage,201,36,67,12,27,13,17,7,26,22,10,3,13,24,97,W,10,0.5373134328358209,0.4444444444444444,0.7647058823529411,74.48,0.6511815252416756,0.6268656716417911,14.860539551897576
2019,2019091080,serbia,2019-09-10,Knockout Stage,200,28,67,8,28,23,28,12,35,17,8,6,15,21,87,L,10,0.417910447761194,0.2857142857142857,0.8214285714285714,79.32,0.5484114977307111,0.47761194029850745,15.903307888040713
2019,2019091081,poland,2019-09-10,Knockout Stage,200,29,60,10,29,10,14,10,30,19,4,2,15,19,78,L,12,0.48333333333333334,0.3448275862068966,0.7142857142857143,66.16,0.5894800483675937,0.5666666666666667,18.482010842779694
2019,2019091081,spain,2019-09-10,Knockout Stage,201,32,64,11,28,15,22,9,30,28,9,0,12,19,90,W,12,0.5,0.39285714285714285,0.6818181818181818,73.68,0.6107491856677524,0.5859375,14.005602240896357
2019,2019091182,australia,2019-09-11,Knockout Stage,200,33,76,11,30,5,6,17,37,21,8,3,11,13,82,W,12,0.4342105263157895,0.36666666666666664,0.8333333333333334,78.64,0.5213631739572736,0.506578947368421,12.271307452030344
2019,2019091182,czech republic,2019-09-11,Knockout Stage,199,30,61,7,17,3,4,5,27,19,3,2,16,16,70,L,12,0.4918032786885246,0.4117647058823529,0.75,62.76,0.5576800509878904,0.5491803278688525,20.314880650076184
2019,2019091183,france,2019-09-11,Knockout Stage,201,30,63,8,23,21,25,11,40,14,3,4,11,17,89,W,10,0.47619047619047616,0.34782608695652173,0.84,74,0.6013513513513513,0.5396825396825397,12.941176470588236
2019,2019091183,united states,2019-09-11,Knockout Stage,200,29,65,7,20,14,21,8,24,17,7,2,11,24,79,L,10,0.4461538461538462,0.35,0.6666666666666666,74.24,0.5320581896551725,0.5,12.904739558892539
2019,2019091284,czech republic,2019-09-12,Placement,201,35,68,13,24,11,15,10,36,27,4,2,12,17,94,W,10,0.5147058823529411,0.5416666666666666,0.7333333333333333,74.6,0.6300268096514746,0.6102941176470589,13.856812933025406
2019,2019091284,poland,2019-09-12,Placement,199,30,61,9,20,15,18,6,25,18,8,4,8,17,84,L,10,0.4918032786885246,0.45,0.8333333333333334,68.92,0.6094022054556006,0.5655737704918032,10.400416016640666
2019,2019091285,serbia,2019-09-12,Placement,200,33,63,15,31,13,19,7,31,26,3,2,6,22,94,W,5,0.5238095238095238,0.4838709677419355,0.6842105263157895,71.36,0.6586322869955157,0.6428571428571429,7.755946225439503
2019,2019091285,united states,2019-09-12,Placement,199,31,71,11,31,16,20,13,36,20,4,3,5,18,89,L,5,0.43661971830985913,0.3548387096774194,0.8,79.8,0.5576441102756893,0.5140845070422535,5.89622641509434
2019,2019091386,argentina,2019-09-13,Knockout Stage,199,27,66,9,25,17,20,13,38,15,2,1,8,24,80,W,14,0.4090909090909091,0.36,0.85,74.8,0.5347593582887701,0.4772727272727273,9.66183574879227
2019,2019091386,france,2019-09-13,Knockout Stage,200,23,59,7,31,13,25,10,32,11,3,3,10,21,66,L,14,0.3898305084745763,0.22580645161290322,0.52,70,0.4714285714285714,0.4491525423728814,12.5
2019,2019091387,australia,2019-09-13,Knockout Stage,249,32,85,10,40,14,17,16,51,21,6,1,22,22,88,L,7,0.3764705882352941,0.25,0.8235294117647058,92.48,0.47577854671280273,0.43529411764705883,19.217330538085253
2019,2019091387,spain,2019-09-13,Knockout Stage,251,33,79,11,37,18,22,7,37,26,12,3,14,22,95,W,7,0.4177215189873418,0.2972972972972973,0.8181818181818182,88.68,0.5356337392873252,0.4873417721518987,13.634592910011685
2019,2019091488,czech republic,2019-09-14,Placement,200,29,74,12,32,11,13,10,32,23,8,1,9,20,81,L,9,0.3918918918918919,0.375,0.8461538461538461,79.72,0.5080280983442047,0.47297297297297297,10.144274120829577
2019,2019091488,serbia,2019-09-14,Placement,200,33,65,10,27,14,19,11,43,22,5,3,13,18,90,W,9,0.5076923076923077,0.37037037037037035,0.7368421052631579,73.36,0.6134133042529989,0.5846153846153846,15.05326540064845
2019,2019091489,poland,2019-09-14,Placement,200,29,73,7,27,9,9,10,34,13,9,1,10,18,74,L,13,0.3972602739726027,0.25925925925925924,1,76.96,0.4807692307692308,0.4452054794520548,11.499540018399264
2019,2019091489,united states,2019-09-14,Placement,198,31,61,12,25,13,19,4,34,29,4,4,14,15,87,W,13,0.5081967213114754,0.48,0.6842105263157895,69.36,0.6271626297577855,0.6065573770491803,16.794625719769673
2019,2019091590,argentina,2019-09-15,Knockout Stage,200,22,61,7,27,24,28,2,21,15,11,1,14,28,75,L,20,0.36065573770491804,0.25925925925925924,0.8571428571428571,73.32,0.5114566284779051,0.4180327868852459,16.032982134677052
2019,2019091590,spain,2019-09-15,Knockout Stage,199,31,65,6,20,27,33,11,44,20,9,8,14,25,95,W,20,0.47692307692307695,0.3,0.8181818181818182,79.52,0.5973340040241449,0.5230769230769231,14.970059880239521
2019,2019091591,australia,2019-09-15,Knockout Stage,198,25,54,4,17,5,9,5,31,13,3,4,19,20,59,L,8,0.46296296296296297,0.23529411764705882,0.5555555555555556,57.96,0.5089717046238785,0.5,24.688149688149686
2019,2019091591,france,2019-09-15,Knockout Stage,200,25,66,9,21,8,13,9,35,15,8,1,12,17,67,W,8,0.3787878787878788,0.42857142857142855,0.6153846153846154,71.72,0.46709425543781374,0.44696969696969696,14.33349259436216
